date,continent,country,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,people_vaccinated,hosp_patients,population,median_age,gdp_per_capita,case_fatality_rate
11/03/2021,Europe,Germany,1352144.0,3590,177145,267,22557210,97083865,20762927,968,342864164,49.26894845,9134.150156,13.10104545078039
11/16/2020,Europe,France,1551330.0,1192,337935,168,65882152,4281724,55000152,5800,470846966,32.75366403,36683.07465,21.783566359188566
11/23/2020,Europe,India,971248.0,1464,329127,770,52424980,42218236,42602366,24229,841713533,45.53225013,60123.04593,33.88701958717032
06/01/2021,Asia,Germany,4657851.0,390,436221,738,5444961,24200822,67216276,58524,906964159,22.21862877,33596.15299,9.365284548604066
10/04/2022,Europe,India,6695306.0,5615,487947,32,79419542,59720271,11719841,96585,521193861,44.30194639,12431.25444,7.2878969236058815
04/16/2022,North America,Germany,5378750.0,6106,133922,376,63332266,88734843,59397017,29717,819022807,25.20213913,26750.58256,2.48983499883802
11/30/2020,Asia,Canada,2607411.0,8864,159472,213,42836095,79923000,6444067,87303,237719824,40.38214829,69198.72785,6.116105209343674
04/13/2020,Europe,Uk,1693439.0,2560,274097,561,16950723,16372807,24937698,73006,1343139183,39.85420089,69983.38387,16.18582068796101
03/03/2020,South America,France,1831094.0,5867,106410,439,87763185,28718037,4133456,63238,1013838182,47.29420155,50047.61431,5.811280032592538
08/22/2022,Asia,Russia,3437172.0,1211,125155,491,33432880,93785057,5306414,4819,511654639,29.62030041,62271.46935,3.641220165880555
04/29/2021,Asia,Italy,9447933.0,9121,154607,392,99087284,8143015,28528617,56784,217700648,23.2687928,4050.264243,1.6364108424562283
06/12/2022,Europe,Japan,6919875.0,1539,206608,488,12806935,52498715,48271051,87175,124726838,45.93697449,20042.03867,2.985718672663885
10/17/2020,South America,Canada,5923361.0,9104,468255,721,54195613,70524397,36272787,69836,256147845,29.94732589,26458.20891,7.905224753311507
09/23/2022,Europe,Canada,1963571.0,643,252712,945,85252438,4389923,53683177,46935,1241335644,26.97601367,1827.837675,12.870020997458203
02/02/2020,South America,India,5542511.0,8693,343173,28,24187320,17396910,1363644,48429,502587907,34.58625836,27010.34734,6.191652123017889
05/03/2021,Europe,Uk,8985826.0,8921,4055,38,11602645,94039238,60791507,89329,932700633,24.3840707,7419.179369,0.04512662497582304
06/17/2021,Asia,Russia,3815144.0,1283,300314,858,25668599,92003443,27059786,76607,1088987317,28.90890059,36701.24184,7.871629485020749
05/24/2021,Asia,Brazil,3436252.0,7680,229016,611,14019356,93564839,54912603,3998,1155623141,31.55841902,1304.932314,6.664703287186155
03/30/2020,Europe,Germany,817052.0,7345,238657,172,84072719,79379770,14112317,41750,968438653,28.3176588,19661.04231,29.209523996024732
11/10/2021,Europe,Russia,7596585.0,4386,362120,16,54392651,19746730,32484417,5180,1166832601,33.50778502,60773.55478,4.766878801461446
02/21/2020,Europe,India,6269324.0,919,290395,55,5803494,69096314,5410711,78288,827739853,31.53952017,15701.00572,4.631998601444111
03/08/2022,Europe,Russia,1428080.0,2339,397748,225,63625979,56884801,32449615,30513,10676770,43.23773093,5474.196646,27.8519410677273
12/31/2022,South America,Russia,9490536.0,8947,135996,557,52172735,38719240,60045711,17879,175787370,47.55226031,18231.42413,1.4329643763007696
05/20/2020,North America,France,2521279.0,5930,48037,66,98461910,72347769,29931427,89898,905873303,23.0276965,58101.55071,1.9052631620697271
03/19/2020,South America,Canada,7503888.0,5402,471298,196,20307500,10879808,55423105,61833,1106359111,44.6990763,41515.92808,6.280717409428285
07/13/2022,Europe,India,6119848.0,5663,92115,653,56187156,41334658,11471832,14316,668365543,47.95313623,41439.13148,1.5051844424894214
06/29/2022,Europe,Japan,2726016.0,5275,464837,834,98483181,74925053,21736189,93180,906679896,40.59839438,1039.606805,17.051880840024417
10/06/2021,North America,Russia,1244289.0,507,340070,22,83710147,30025673,60680637,76435,429262926,49.89259029,33578.43376,27.330467439638216
10/11/2021,Europe,Japan,442939.0,1436,472032,998,94791650,9571748,14978879,24525,839523407,30.05128999,19327.64474,106.56817304414376
05/20/2021,Asia,Japan,9440815.0,8750,482870,605,40151781,99149291,42328092,5378,1285326709,44.90929825,24198.42184,5.114706728179717
02/22/2022,Europe,Canada,3282972.0,7354,70400,753,91869592,48016982,17280987,48669,1113733310,40.21107514,42309.378,2.1443984292281506
07/06/2020,Asia,Usa,8692832.0,4516,99525,236,95673165,70451488,4945097,2577,1214724017,29.70286362,61329.44448,1.1449088168274735
10/09/2021,Europe,Japan,4414473.0,3622,363308,956,92092777,40017544,63278678,21690,249696191,41.14029451,13534.3265,8.229929144430152
04/21/2020,Europe,Italy,2711793.0,4399,223457,918,49860178,96058572,10212959,99539,964448101,35.28865517,54007.31963,8.240193849604301
08/13/2021,Asia,Italy,2319124.0,5037,224174,922,79542542,5408091,39670558,58514,892455524,25.66921672,4374.250243,9.666322283758868
08/12/2022,Europe,Canada,3923227.0,8111,141774,565,93897359,30146457,66188626,81177,711734370,25.21639047,23544.31245,3.61370881674703
09/13/2022,Europe,France,2073290.0,3715,368876,137,71573452,98498809,20760864,60962,418575647,41.4019654,16104.97559,17.791818800071386
04/05/2020,Asia,Brazil,2518970.0,7837,15385,472,5569250,73777334,45124859,69195,591908770,41.35791387,64175.29487,0.6107655113002537
10/21/2021,Asia,India,3889877.0,1301,271480,844,74163769,13100767,42999475,77383,1338186768,35.92321283,13281.85554,6.979140985691836
03/16/2020,Europe,Canada,1727408.0,7370,327565,783,55983645,37581987,39816776,87288,125967605,35.04247002,40925.60235,18.96280438668803
09/13/2021,South America,Brazil,2801742.0,5185,424441,552,50099029,39511785,4370853,81976,15434783,25.40115337,12370.03844,15.149182187367716
02/09/2021,Asia,Usa,1055675.0,2155,36021,609,97801203,3511672,27856509,75620,1136955602,32.87858369,33670.37635,3.4121296800625194
08/21/2022,Europe,Japan,6016854.0,6411,396998,694,61018296,91009728,26802594,73008,621288215,46.14192563,29524.59319,6.598099272476945
08/28/2021,Europe,Italy,7436754.0,6365,482093,639,12749964,43180528,32330107,18953,1190698534,45.64181918,3853.646264,6.482572907480871
06/07/2022,Europe,Usa,965188.0,692,117369,228,53985109,62513748,24099323,63188,1304068298,39.82756705,57984.86397,12.160221635577733
03/22/2022,Europe,Brazil,2161088.0,1478,220702,316,99623798,1519346,33624177,86000,389444076,49.92070034,54827.77734,10.212541090413719
01/20/2021,Asia,Russia,8018006.0,6396,49111,597,65495449,18801324,88915,61800,471846039,46.7953504,20172.22767,0.6125088956032211
09/29/2020,North America,Germany,2320484.0,8448,89402,767,35045928,18658902,63325779,88297,225417014,24.35691271,43365.66445,3.8527307234180457
04/10/2021,Asia,France,4105223.0,441,119774,720,29902413,28950209,64971602,83868,406312500,31.97409209,26024.20108,2.9176003349878923
08/29/2022,Asia,France,487510.0,2646,253724,726,17434444,58011178,14771151,82142,6849421,23.95812454,54076.67289,52.044881130643475
01/11/2021,Europe,Italy,6354986.0,5209,215657,885,57043718,4482459,45611621,42599,582575319,33.98268849,48781.42748,3.3935086560379517
07/19/2021,Europe,Russia,7609964.0,6533,304863,611,90391186,36026014,32328148,94534,1287931655,43.29148474,7242.221697,4.0061030512102285
03/30/2020,Asia,France,5795250.0,4677,227600,560,4554804,29207144,67973212,37985,439613326,24.6736613,59248.98341,3.9273542987791723
12/03/2021,South America,India,4055447.0,7211,180109,200,72728599,54458308,51914219,13537,968539689,46.41266097,13380.40125,4.441162712766312
08/03/2021,Asia,Uk,1673879.0,9927,473319,947,57431782,52310244,70304869,42717,749017397,37.07172655,13013.56947,28.276775083503647
03/04/2022,South America,Italy,1780752.0,2645,125695,257,46023526,84771544,61694444,9027,71805953,42.46833364,51628.53436,7.058534821244058
08/06/2022,Asia,Brazil,3293331.0,8210,134585,479,43027128,42307489,44767994,2536,320988652,21.35467436,13644.32324,4.08659196418459
04/08/2021,Europe,Italy,3764455.0,9316,246255,887,6517682,58447334,2938340,2525,756260063,22.8151446,9445.389794,6.5415843727710925
11/28/2020,North America,Italy,7253817.0,7933,144407,177,2942449,47908191,45829084,9176,822875966,38.62583559,24155.21508,1.9907725822143019
04/01/2021,South America,Uk,4335518.0,5476,175212,756,74342404,6153657,44026334,83277,489930832,45.14575739,58871.16118,4.041316400946784
06/05/2022,North America,Italy,8791690.0,7928,104126,122,6756631,98384506,60898156,70423,824374328,46.21595254,13199.80432,1.1843684206335756
10/14/2022,Asia,Italy,8589747.0,2080,211445,341,88000933,74639818,49643686,89642,1034802165,40.65107976,24396.03653,2.4615975301717268
12/13/2021,Europe,Japan,5222798.0,6089,77658,170,17944155,70352920,43315339,80383,801960137,26.0281616,20751.52259,1.4869041460152201
10/17/2022,Europe,Russia,3904722.0,7396,165912,844,42256849,68681644,58974813,76788,1377319957,25.85065144,25568.19967,4.249009276460654
07/01/2021,Europe,Japan,5215622.0,9739,293151,647,94050036,88879473,74333572,70013,202850885,46.44088242,50284.75381,5.620633550514205
10/13/2020,Europe,Canada,6879771.0,7797,450163,58,71485843,59003891,35768090,17755,1269033754,23.39706157,28977.12509,6.543284652933942
01/14/2020,North America,Japan,9596394.0,861,106833,704,6910286,58298978,14243719,19608,163631571,40.58212592,53410.79101,1.1132619190083275
10/27/2022,North America,Brazil,8481209.0,8346,118637,464,84774823,16430431,58105643,59843,136944767,36.00520517,45187.81654,1.3988217953360187
11/07/2020,Europe,India,3175684.0,3494,382865,779,66550850,13301747,61809602,52513,1211175184,32.64260288,25915.84357,12.056142865599979
10/01/2022,Europe,Japan,629085.0,904,93220,259,14433245,96749676,70183898,81631,849896512,33.21003698,30824.61393,14.818347282163776
10/20/2020,Asia,Italy,9906695.0,1269,26393,372,52596764,44242779,24794163,71640,156200700,48.35622088,49549.96713,0.26641579255241027
09/12/2020,Europe,Uk,6071845.0,404,57480,972,84282049,48164059,62362913,99446,22857230,45.843296,37898.12351,0.9466644817184893
11/14/2021,North America,Usa,2518638.0,9035,379387,94,99579715,89773978,78895340,20693,1304259904,45.94951592,60915.47114,15.063180973208537
09/15/2021,Europe,Usa,603103.0,9974,350434,124,67965107,96740047,20147479,57908,755230224,32.19854924,65389.65587,58.10516611590392
04/26/2022,Europe,Uk,1989968.0,9756,479551,40,43722259,54851096,67503147,94939,231228588,23.20943626,50521.8055,24.098427713410466
01/02/2021,Europe,Italy,5303943.0,1184,366407,890,3060867,9439663,45630321,12726,568967291,49.93518299,69255.29127,6.9082001823926085
03/30/2021,North America,Canada,5497191.0,8938,140179,253,69323753,27797376,67181309,6898,32502890,24.36029262,42161.03833,2.550011451303038
03/03/2022,Europe,Germany,1257008.0,1725,268137,6,86440268,9808903,36165990,83508,590962667,35.46746991,3748.324531,21.331367819456997
07/04/2022,Europe,Japan,6473507.0,8462,489557,470,58984224,30347899,50515511,44945,360856490,27.93857566,35834.79187,7.562469616546333
08/03/2020,Europe,Germany,7437693.0,5811,93650,727,49691168,90647649,7023281,45684,1259562129,35.32228585,16870.64028,1.2591269900491995
11/19/2022,Europe,India,5137997.0,5606,234397,510,45854473,67679961,39637453,44874,1213426134,29.14799582,24026.20945,4.562030690169729
01/26/2020,North America,Japan,7270518.0,3956,379739,580,67751870,35683789,7392716,78218,804548936,46.90659922,34814.8336,5.222997866176797
09/03/2021,North America,France,5511934.0,171,52066,68,83248596,54205340,10128128,69878,932552391,49.05024787,21358.5055,0.9446049245146984
06/20/2020,Europe,France,8173321.0,8465,373994,80,37066372,80615837,39484274,48008,44258289,32.30192848,22363.89307,4.575789938997868
10/08/2021,Asia,Germany,7899284.0,2306,305086,541,4120586,1215746,14531945,3362,235131279,22.10568922,28739.12721,3.8621981435279453
04/17/2021,Europe,Usa,1003171.0,9350,16138,584,29828146,39956835,47694231,80119,1070140502,39.90008298,20765.557,1.6086988160542919
09/25/2021,Europe,Japan,7214938.0,9898,118558,261,52113303,27913465,24189988,34404,24528948,31.29876692,12695.56867,1.6432296438306193
08/25/2022,North America,Usa,2900737.0,9963,258480,88,89903368,82663051,35146195,11104,53542812,49.57905968,53823.65812,8.910838866122644
01/12/2021,Europe,Japan,1370485.0,421,437743,914,14411098,44681038,45582027,26048,1187888457,22.68124334,28269.6116,31.940736308679046
08/13/2021,Europe,Usa,7045900.0,5540,271334,207,44521010,59483257,16977876,17628,1371290315,23.57379322,58391.25373,3.8509487787223775
03/06/2020,North America,Uk,1681076.0,9401,354403,212,39699760,4290624,62822042,77465,1396769277,40.98269343,61907.47228,21.08191420257026
09/01/2022,South America,Brazil,8501598.0,4675,78422,833,62076469,15498897,54440244,92210,113935804,42.75948807,52816.48054,0.9224383462967785
09/30/2021,South America,Canada,5312399.0,9082,186770,265,37693168,98970925,39162480,13268,31155379,34.13289213,28370.44818,3.5157374286080545
06/09/2021,South America,France,981883.0,6748,82315,911,10906574,41508988,79607917,87226,869832459,28.31793807,50771.2258,8.38338172674341
03/14/2021,North America,Germany,1668321.0,6103,486926,292,37895447,61579575,5026533,95756,667957129,29.29430147,11710.2148,29.186589391370127
11/09/2021,Asia,Russia,3293705.0,1473,29086,206,28906692,98630846,21635339,64734,1022475011,30.13918899,46616.98738,0.8830784784915467
05/11/2021,South America,Uk,6154512.0,3243,410538,332,98297995,3064582,69692447,10704,385550318,26.75845972,29016.21241,6.670520749654887
08/10/2021,Europe,Brazil,9888679.0,2181,125604,76,9447879,8600553,9778091,70050,1341402387,45.51927644,46239.46463,1.270179768197552
04/01/2022,Asia,Japan,3759505.0,9641,362958,287,38846894,2239336,40158384,24834,497370216,21.95231623,53080.55086,9.654409290584798
02/06/2021,North America,Usa,8415414.0,3096,119324,46,18120030,75343655,77928648,48308,1173125542,32.21833472,39825.36767,1.4179219227954798
02/20/2020,Asia,Brazil,5418952.0,6646,476785,621,22737091,82826398,54908714,84278,179139997,42.42809435,45331.02292,8.79847247216805
01/25/2021,Europe,Germany,4609688.0,9782,216682,199,1333907,23241693,57289300,96428,305184179,20.11476423,15733.42727,4.700578433941733
03/23/2021,North America,Usa,4264423.0,5882,391065,426,13488357,26371800,60310562,60737,465352872,46.3409755,41896.26927,9.170408282668019
12/02/2021,South America,France,8181883.0,5982,3435,209,92928697,25094549,10804340,61122,919025687,41.18879637,32772.72593,0.04198300073467196
01/07/2021,Europe,Japan,8306681.0,5798,363649,887,55157923,6450147,68670921,93523,1367747593,22.20121871,30535.64731,4.377789396270304
03/12/2020,Europe,Russia,7170837.0,9627,315475,419,58460326,88901300,64476630,38383,550468979,46.84989767,29311.78705,4.399416692918832
04/29/2021,North America,Uk,1519603.0,8415,160014,153,81551724,41543258,2226086,50420,803815020,34.61914978,22453.75793,10.529987108475042
02/29/2020,Asia,Germany,1750740.0,8411,190707,521,88600766,2255888,60202968,14840,122448485,39.56718002,22068.0917,10.892936701052127
05/02/2021,Asia,Uk,863403.0,9846,422275,414,43561310,6429308,59890583,24771,1361495267,46.46100124,49279.74353,48.90821551465538
11/14/2022,North America,France,9268511.0,8456,188629,352,9398333,26414339,17277715,28733,397205648,46.43487034,39488.18315,2.035159692856814
12/06/2021,South America,Usa,885421.0,9145,375601,156,57585089,39874492,54014350,19480,308646765,32.26232356,3066.695408,42.42061121206748
04/08/2020,Europe,Brazil,4278384.0,4524,314533,260,6439505,14263161,69773908,85555,1268427962,27.13068455,4348.240875,7.351677642773533
04/02/2020,Europe,India,5495671.0,6559,315158,76,61863731,86525282,46016628,16945,143094018,27.72264633,40338.21107,5.734659152631226
03/23/2022,North America,Russia,978836.0,7620,426042,768,72790799,4389102,43774313,11641,1253517777,42.97824759,59393.56004,43.52537095080279
03/21/2022,Asia,Germany,3223522.0,2774,292441,982,18277882,31101107,13672651,15232,594597313,47.88291083,4034.468973,9.072095676716337
10/13/2020,Europe,Uk,2217181.0,5673,43890,487,94169110,19617186,43936913,44326,1233151143,22.1669202,35997.27845,1.9795406870255519
01/23/2020,Europe,Canada,8568438.0,3124,283466,130,70619176,76474027,77072827,76851,831673027,20.45059184,59728.34091,3.308257584404532
09/25/2021,Europe,Japan,1556518.0,8671,35739,578,37644202,60644494,34427606,43851,1119729810,44.68805184,1306.910489,2.296086521325163
05/03/2022,Europe,Canada,2659083.0,1353,402935,454,62756985,82454844,5302262,24615,504010473,31.5980781,20029.77962,15.153156182037192
03/15/2022,Europe,France,4113640.0,9081,79553,739,53682949,97334515,69283112,23255,1271883248,28.29347735,64474.49507,1.9338833733627638
05/20/2021,Europe,Germany,4500398.0,3854,8314,162,87093289,96583911,26221411,30709,960667846,25.65121543,6621.404014,0.1847392163981941
04/24/2021,North America,Japan,9625105.0,8134,93831,14,61108292,57157396,70676441,56173,640022344,30.39441829,42882.75695,0.9748568976650125
02/20/2022,Europe,France,4877708.0,924,337308,231,75299656,78833228,35427558,87891,998194950,49.14404268,36009.335,6.915297102655591
11/03/2020,North America,Uk,9935869.0,2170,369802,194,56565137,43881774,42198218,57028,1261754466,49.31239324,11465.87606,3.7218888453541403
06/13/2021,Europe,Germany,7880317.0,5506,339172,860,20420677,48386378,34404713,90899,1340916119,29.9454058,3931.603689,4.304040053211057
03/19/2020,Europe,Brazil,9254791.0,2395,298257,541,30683729,81195568,55521674,10068,49422367,48.91070355,35678.51002,3.2227307996474477
07/02/2022,North America,India,9011501.0,8220,117174,358,41194604,97201076,31581073,42089,429394403,28.99590349,51723.98304,1.3002717305363447
11/28/2021,Europe,Japan,8281447.0,8226,146429,849,21660057,88604919,66178448,45832,635259804,45.63443286,13229.75164,1.7681571831589336
12/15/2020,South America,Italy,3895958.0,5515,229937,330,28874017,96358682,48883574,6822,1183926890,26.36012627,48701.06819,5.901937341213637
08/23/2021,South America,Italy,7076042.0,2670,20365,426,87098934,39695646,15198436,20893,794037575,44.79462765,38700.44851,0.28780213571372243
08/09/2020,Europe,Canada,8839765.0,3365,301173,496,41970159,33240563,22962796,78033,211061793,30.61191193,25691.40337,3.407024960505172
03/10/2021,North America,Brazil,1265898.0,588,263881,827,84529112,1248925,12680098,97337,1318625208,25.8717056,46845.70424,20.845360368686894
11/14/2021,Asia,India,2120539.0,3138,393186,485,13749382,79229457,66143062,14251,830067341,48.04339722,14246.39765,18.541795269976173
10/11/2022,Europe,Usa,880412.0,9095,205704,807,11931260,85246014,50179743,88106,79128163,26.42552997,32528.26115,23.364515704011303
06/20/2021,Asia,Germany,5947148.0,6663,85474,448,21404485,80990335,65796624,43145,2276831,49.75505677,38902.04373,1.437226717747734
08/30/2021,North America,Japan,3231185.0,4086,340362,412,17871781,52893858,6875402,85480,854385862,23.25721677,32649.99228,10.533658704159619
05/28/2021,Asia,India,7319764.0,8531,255678,329,96229954,11733949,45706368,71215,974874505,20.3006235,28427.595,3.4929814677085216
10/26/2022,Asia,Brazil,8706483.0,4270,158571,731,45922753,55643386,53860571,51837,346533067,46.12380638,52123.04113,1.82129799139331
02/10/2021,Asia,Italy,5923098.0,6019,241099,888,7347585,31407752,4322385,39380,13268598,37.59813225,46270.96669,4.070488112808534
10/07/2022,North America,Germany,1228337.0,9906,241474,990,68700609,5283645,146451,21205,1367434555,32.64878906,45122.88389,19.65861160251625
01/12/2020,Europe,India,484814.0,556,128692,146,89497768,17195302,76076358,81808,256750119,22.45891777,62534.2445,26.544612985598597
04/25/2022,Asia,Usa,8359922.0,8022,238502,258,52499106,2764978,19178532,56959,1054755670,37.24677593,69551.54536,2.8529213550078576
12/03/2021,North America,Germany,9614742.0,5452,177229,291,37128690,89960676,3678589,66948,1051067402,31.81176756,40137.11279,1.8433047917458418
09/10/2020,Europe,Brazil,3690583.0,3567,449463,810,81370152,1360754,79648806,67785,44377331,34.50865739,25030.48356,12.178644945798537
05/31/2022,Europe,Germany,1599908.0,3899,390555,142,86262726,70549897,24431020,67775,564776012,38.91175584,54742.39909,24.41109113774042
09/24/2021,Europe,Russia,2164412.0,6477,172106,992,22120695,85396147,28687534,53354,1208612870,39.19800817,10804.83533,7.951628433034006
02/28/2022,Europe,France,5309792.0,7500,294,936,37306845,37940619,55028502,78150,601807220,48.81797724,36390.7328,0.005536940053395689
03/28/2022,South America,India,2353847.0,1016,491288,746,6244246,39555143,31426591,88813,379060350,39.6516024,37191.08525,20.871704915400194
03/27/2020,Europe,Canada,2892478.0,6470,286740,626,9746693,46985090,1311664,74371,891423787,30.18212421,68859.28286,9.913299254134344
12/11/2021,Europe,Brazil,1984117.0,2062,98185,364,84199409,1430098,62265040,29028,22696585,29.88898483,69379.47023,4.9485489010980706
03/22/2022,Europe,Uk,5949852.0,9030,273578,89,1707722,23777658,45535098,64082,1204877318,34.31482859,56145.77554,4.598063951842836
06/25/2020,North America,Italy,29725.0,9829,58382,719,10194081,88028042,75755625,59892,277964146,27.779831,33638.08246,196.40706476030277
11/03/2020,Europe,Germany,9574182.0,4321,300242,163,66187813,838361,61637442,14803,56842745,31.29316934,38758.57951,3.1359545912120743
05/11/2021,North America,Uk,9184536.0,3496,4655,480,70275181,34827884,27545254,78331,386044375,45.26338316,23062.17257,0.05068301762876209
02/22/2020,North America,Italy,888036.0,1813,83029,83,83818256,94831993,54989872,15653,114187480,45.79284809,58259.35355,9.3497335693598
03/29/2021,Europe,France,2971783.0,6256,308372,76,60998802,71835542,46825358,20674,678992491,38.83377435,52511.68737,10.376666129391008
03/01/2020,Asia,India,2662761.0,9643,3771,672,38403260,36631670,79893375,86062,570373219,37.48522826,54228.34486,0.1416199200754405
01/08/2021,North America,Brazil,6524559.0,2313,336243,516,27011577,59605897,1318866,42345,847476384,32.81299495,10568.66733,5.153497730651221
04/20/2021,North America,Uk,2513024.0,9706,120811,484,63935265,56033809,30520892,39920,828349156,39.07696747,28505.74402,4.807395392960831
03/19/2020,South America,Germany,2398083.0,1231,450015,589,98583005,45522763,1512618,32614,609987881,44.18160037,38077.26664,18.765614034209825
01/22/2020,Europe,Italy,6536295.0,9837,324401,602,25782819,22198937,31969422,18968,831198195,42.13541174,9601.399837,4.963071587191214
05/06/2021,Europe,Uk,3909439.0,5831,279702,598,46126082,13749897,73064654,83521,123829246,21.06378547,26434.98882,7.154530355889937
11/21/2021,Europe,Uk,5627745.0,2999,492684,781,1365981,33022338,61562853,54850,213517307,41.93389996,7032.844047,8.754554444097947
05/05/2022,North America,Usa,3911146.0,3440,320580,103,75229227,46123581,33409028,62148,1282356254,41.59843002,67160.04468,8.19657461010149
09/17/2020,Europe,Brazil,1707017.0,4056,107779,451,50990845,82500166,15917243,60661,513495224,22.9697161,52837.16974,6.313879709458078
07/07/2020,South America,Usa,689556.0,305,124891,486,73737599,20595260,70862660,17191,119662637,24.50742094,43831.62035,18.11179947676476
09/23/2021,North America,Japan,7288538.0,9915,254797,338,41894415,48579203,62004990,97444,293515876,43.63725534,15135.09391,3.4958588402777075
12/27/2022,Europe,Italy,2253722.0,1689,485319,686,15259732,30784060,9794709,59610,352028756,36.76968735,24054.79317,21.53411112816931
05/30/2020,Europe,Japan,1649729.0,9709,254472,565,43865137,53582693,17009164,45252,320578209,44.64886972,10969.45823,15.425078906899254
08/07/2021,Asia,France,1116271.0,3917,32376,899,36281897,13544971,13586350,94608,937061741,25.54232405,37992.25426,2.900370967265118
12/02/2020,Europe,Italy,3099555.0,7080,480674,477,12240527,28881442,72447341,12093,1050707540,20.91844294,57615.6033,15.507839028505705
12/24/2020,South America,Canada,5683797.0,8611,77924,722,25387245,16389605,11980956,73701,839345171,24.85825264,2313.519997,1.3709849243384309
01/16/2021,Asia,Canada,1681641.0,2936,29332,606,86939991,29174197,206691,86091,1299710599,33.57710136,8128.298209,1.7442486238144765
02/26/2022,Europe,Japan,516409.0,3862,393145,222,34848505,41932338,74118416,26025,239822621,35.69878267,16825.1344,76.13054768603955
01/16/2022,Asia,Usa,666165.0,9642,46737,8,94009144,61454051,56501965,78110,1109222975,45.73103366,50270.60528,7.015829411632253
01/02/2021,Europe,Canada,2788363.0,5649,393056,52,87455565,88919361,78393575,34336,1273031004,41.4860159,62684.60888,14.096299513370388
11/06/2022,Europe,Japan,4476321.0,3261,89031,76,55510228,32680462,36118152,91434,718941236,49.71171922,52957.85124,1.9889324291086363
01/22/2020,North America,Canada,3710388.0,9356,467186,717,2142549,95266992,17309855,25436,411128750,22.36158774,37221.38096,12.59129772950969
09/05/2021,Europe,Uk,3235192.0,1819,183024,502,36516101,67925542,55894220,42690,209294494,23.90663218,8252.753124,5.657284019001036
08/16/2020,Europe,Canada,1935090.0,1342,283135,315,8183420,93875737,50441186,88357,1390040235,22.53066781,53089.09183,14.631619201174107
04/25/2021,Europe,Brazil,9133790.0,5560,27472,813,99454303,79655535,68512581,70440,660857662,36.1537414,8289.142086,0.300773282503758
10/07/2022,North America,Brazil,3937270.0,2226,59946,821,13791283,45835183,53977392,28094,1148546529,28.00582312,24990.6,1.5225270301503326
10/31/2022,Europe,Germany,6739013.0,1079,498782,841,82348016,67457496,6485351,63399,600116452,40.5089882,22251.41429,7.4014102658653425
07/25/2021,North America,Uk,7089975.0,4206,420065,623,85892267,48281138,63876544,4509,184059267,23.98072665,25786.41897,5.924774064788663
01/02/2020,North America,Usa,8805586.0,6280,263685,862,96628494,72885217,2529385,70062,113249886,23.09574199,23737.50399,2.9945196151624662
06/12/2020,North America,Germany,1033316.0,7235,129237,164,28738303,51968878,31407185,38677,1322406017,33.8049641,54073.40045,12.50701624672414
06/17/2020,Europe,France,4819075.0,813,2765,278,63115108,82592865,24156501,54501,1268943909,31.2769506,12848.93764,0.05737615621255116
11/13/2020,North America,France,4742297.0,5089,305218,26,39055965,24106394,68388621,35935,235916098,44.87494748,59363.37746,6.436079393593443
05/28/2020,North America,Canada,3868452.0,2031,364939,69,54352137,17591670,50418615,75646,655901741,45.12662225,60219.95708,9.433721809137092
10/13/2020,Europe,Usa,8074037.0,8514,160355,217,92222414,86962345,25318820,99644,514860714,23.52286004,34873.88177,1.9860572846024858
08/21/2020,Europe,India,1312743.0,9095,101387,961,62447504,4379637,71862320,67050,1357420676,44.3696834,8324.263646,7.723293896825198
06/20/2021,Europe,Italy,7420105.0,9733,251116,364,65836854,77588188,68432077,17795,133130868,36.92494947,40703.09949,3.3842647779243014
03/20/2020,North America,Brazil,104195.0,5911,493377,700,5709593,56441156,54531289,93148,649556463,35.10674822,57644.26465,473.51312443015496
06/30/2022,Europe,Germany,7008443.0,2653,393985,844,97086315,71901841,13694769,40492,298209800,22.84290129,20973.67283,5.621576718252542
07/31/2022,Europe,Canada,5276728.0,3340,148878,946,76744289,39547836,67347777,4167,717015344,42.18892307,58804.57227,2.821407508592446
06/07/2021,Europe,Brazil,4101036.0,7876,483734,305,79362017,4415747,23306470,82942,750898414,21.78901347,47707.40084,11.79540974524486
08/02/2020,North America,Brazil,9727094.0,1141,265116,123,66311151,10556032,64163526,94739,1196445507,28.33075309,69120.00441,2.725541667429142
09/22/2020,Europe,India,2165251.0,9041,149328,18,52455768,33720881,62745301,51910,1071645457,22.86294604,57905.08408,6.896567649662787
12/16/2021,Europe,Usa,9866460.0,8558,366047,256,51466590,74430803,73427227,94784,493862929,35.9230283,14903.53202,3.7100135205534714
09/22/2020,Asia,Italy,7303693.0,2897,149725,295,45619794,41040403,34821605,9304,1234890345,39.35690176,31981.28011,2.0499903268113817
05/04/2020,Europe,Russia,3214850.0,9281,103579,927,13635586,23788717,21338387,59289,678142442,46.72565439,8142.084071,3.221892156710266
06/13/2022,Europe,Uk,7983439.0,4041,479885,21,59865256,96338714,17310128,4808,1078589344,42.01615763,5807.26911,6.011006033865857
09/04/2020,Europe,Uk,8874883.0,2038,39339,879,27992969,67167391,46392504,93991,657067241,48.83313197,49717.74262,0.44326218159721087
07/10/2022,Europe,Italy,8687479.0,4270,418973,988,70858552,52050953,74915537,74369,723416509,42.82849499,63992.29453,4.822722449170812
05/22/2021,Asia,Canada,8268541.0,4683,365520,449,81041740,43756113,35793111,31897,1056367098,28.9421931,68176.71065,4.420610601072184
